-----------------------------------------------------------------------------------------------------------
+--------------------+--------+------+----------+-----------+--------------+-------------+----------+
|                 key|accuracy|    id|       lat|        lng|         speed|         time|     types|
|20200323_0002382f...|     4.4|334214|35.2012233|128.8983809|    18.205002|1584950610024|    NORMAL|
|20200323_0002382f...|     4.0|334215|35.2009623|128.8981461|    18.672504|1584950611897|    NORMAL|
|20200323_0002382f...|     4.0|334216|35.2007033|128.8979073|    18.197525|1584950613887|    NORMAL|
|20200323_0002382f...|     4.0|334217|35.2004417|128.8976712|    17.797632|1584950615959|    NORMAL|
|20200323_0002382f...|     4.0|334218|35.2001844|128.8974422|    17.837013|1584950617939|    NORMAL|
|20200323_0002382f...|     4.0|334219|35.1999315|128.8972147|     17.63648|1584950619922|    NORMAL|
|20200323_0002382f...|     4.0|334220|35.1996805|128.8969741|     17.65919|1584950621950|    NORMAL|
|20200323_0002382f...|     4.0|334221|35.1994225|128.8967435|    18.111744|1584950623935|    NORMAL|
|20200323_0002382f...|     4.0|334222|35.1992897|128.8966266|    18.234156|1584950624927|    NORMAL|
|20200323_0002382f...|     4.0|334223|35.1989025|128.8962566|    18.792517|1584950627931|    NORMAL|
|20200323_0002382f...|   4.333|334224| 35.198632|128.8959987|    19.174992|1584950629922|    NORMAL|
|20200323_0002382f...|     5.0|334225|35.1983564|128.8957422|    19.139967|1584950631953|    NORMAL|
|20200323_0002382f...|   5.333|334226|35.1980732|128.8955023|    19.607233|1584950633915|    NORMAL|
|20200323_0002382f...|     4.8|334227|35.1977738|128.8952688|    19.625452|1584950635936|    NORMAL|
|20200323_0002382f...|     4.0|334228|35.1974688|128.8950634|     19.29247|1584950637933|    NORMAL|
|20200323_0002382f...|     4.0|334229|35.1971641|128.8948831|     18.85177|1584950639928|    NORMAL|
|20200323_0002382f...|     4.4|334230|35.1968494|128.8947353|    18.902575|1584950641933|    NORMAL|
|20200323_0002382f...|     5.2|334231|35.1965237|128.8946212|    18.836866|1584950643931|    NORMAL|
|20200323_0002382f...|   5.666|334232|35.1962003|128.8945302|    18.631792|1584950645921|    NORMAL|
|20200323_0002382f...|     7.0|334233|35.1958762|128.8944744|    18.170017|1584950647912|    NORMAL|
|20200323_0002382f...|     8.4|334234|35.1955473|128.8944613|    18.664835|1584950649954|    NORMAL|
|20200323_0002382f...|     8.4|334235|35.1952282|128.8944578|    18.482048|1584950651912|    NORMAL|
|20200323_0002382f...|     6.0|334236|35.1948978|128.8944772|    18.448542|1584950653920|    NORMAL|
|20200323_0002382f...|     6.0|334237|35.1945717|128.8945316|    18.504812|1584950655915|    NORMAL|
|20200323_0002382f...|     6.0|334238|35.1942453|128.8946085|    19.405205|1584950657885|    NORMAL|
|20200323_0002382f...|     6.0|334239|35.1938957|128.8947335|    20.165703|1584950659893|    NORMAL|
|20200323_0002382f...|   6.333|334240|35.1935574|128.8948976|    20.209398|1584950661878|    NORMAL|
|20200323_0002382f...|   6.333|334241|35.1932274|128.8950914|    20.278236|1584950663909|    NORMAL|
|20200323_0002382f...|     5.6|334242|35.1929035|128.8953062|    20.534842|1584950665910|    NORMAL|
|20200323_0002382f...|   5.666|334243|35.1925853|128.8955372|    20.529636|1584950667927|    NORMAL|
|20200323_0002382f...|     5.6|334244|35.1922609|128.8957772|    21.007338|1584950669943|    NORMAL|
|20200323_0002382f...|     6.0|334245|35.1919287|128.8960257|    21.457947|1584950671956|    NORMAL|
|20200323_0002382f...|     6.0|334246|35.1915923|128.8962771|    22.175898|1584950673916|    NORMAL|
|20200323_0002382f...|     6.0|334247|35.1912481|128.8965399|    22.433668|1584950675927|    NORMAL|
|20200323_0002382f...|     6.0|334248|35.1909039|128.8968171|     22.69431|1584950677944|    NORMAL|
|20200323_0002382f...|     6.0|334249|35.1905601| 128.897089|     22.99672|1584950679922|    NORMAL|
|20200323_0002382f...|     6.0|334250|35.1902105|128.8973602|    23.150513|1584950681904|    NORMAL|
|20200323_0002382f...|     6.0|334251|35.1898598|128.8976359|    23.042723|1584950683922|    NORMAL|
|20200323_0002382f...|     6.0|334252|35.1895092|128.8979022|     22.98568|1584950685920|    NORMAL|
|20200323_0002382f...|     6.0|334253|35.1891556|128.8981636|     23.05918|1584950687906|    NORMAL|
|20200323_0002382f...|     6.0|334254|35.1887987|128.8984189|    22.990541|1584950689911|    NORMAL|
|20200323_0002382f...|     6.0|334255|35.1884426| 128.898665|    22.744286|1584950691899|    NORMAL|
|20200323_0002382f...|     6.0|334256| 35.188096|128.8989141|     22.23662|1584950693918|    NORMAL|
|20200323_0002382f...|     6.0|334257|35.1877505|  128.89916|    21.850027|1584950695982|    NORMAL|
|20200323_0002382f...|     6.0|334258|35.1874117|128.8993902|     22.05919|1584950697907|    NORMAL|
|20200323_0002382f...|     6.0|334259|35.1870689|128.8996071|    21.570572|1584950699896|    NORMAL|
|20200323_0002382f...|     6.0|334260|35.1867235|128.8998084|    21.025373|1584950701915|    NORMAL|
|20200323_0002382f...|     6.0|334261|35.1863842|128.8999797|    20.013853|1584950703923|    NORMAL|
|20200323_0002382f...|     6.0|334262|35.1860698|128.9001274|    18.690954|1584950705902|    NORMAL|
|20200323_0002382f...|     6.0|334263|35.1857619|128.9002638|    17.978285|1584950707925|    NORMAL|
|20200323_0002382f...|     6.0|334264|35.1854524|128.9003677|    18.031986|1584950709911|    NORMAL|
|20200323_0002382f...|     6.0|334265|35.1851307|128.9004622|    18.411379|1584950711912|    NORMAL|
|20200323_0002382f...|     6.0|334266|35.1848026|128.9005635|     18.62744|1584950713911|    NORMAL|
|20200323_0002382f...|     6.0|334267|35.1844731|128.9006604|    18.756886|1584950715909|    NORMAL|
|20200323_0002382f...|     6.0|334268|35.1841346|128.9007378|    19.172857|1584950717905|    NORMAL|
|20200323_0002382f...|     6.0|334269|35.1837837|128.9007993|    19.654858|1584950719929|    NORMAL|
|20200323_0002382f...|     6.0|334270|35.1834299| 128.900854|    20.197369|1584950721913|    NORMAL|
|20200323_0002382f...|     6.0|334271|35.1830634|128.9008937|    20.623564|1584950723911|    NORMAL|
|20200323_0002382f...|     6.0|334272|35.1826877|128.9009196|    20.895828|1584950725930|    NORMAL|
|20200323_0002382f...|     6.0|334273|35.1823128|128.9009352|    21.111753|1584950727917|    NORMAL|
|20200323_0002382f...|     6.0|334274|35.1819324|128.9009436|    21.507544|1584950729922|    NORMAL|
|20200323_0002382f...|     6.0|334275|35.1815496|128.9009482|    20.756493|1584950731905|    NORMAL|
|20200323_0002382f...|     6.0|334276|35.1811878|128.9009557|    19.312866|1584950733917|    NORMAL|
|20200323_0002382f...|     6.0|334277|35.1808478|128.9009595|    18.565302|1584950735915|    NORMAL|
|20200323_0002382f...|     6.0|334278|35.1805169|128.9009578|    18.265678|1584950737908|    NORMAL|
|20200323_0002382f...|     6.0|334279|35.1801867|128.9009559|    18.271812|1584950739915|    NORMAL|
|20200323_0002382f...|     6.0|334280| 35.179863|128.9009553|    17.905054|1584950741896|    NORMAL|
|20200323_0002382f...|     6.0|334281|35.1795378|128.9009534|     17.81478|1584950743916|    NORMAL|
|20200323_0002382f...|     6.0|334282|35.1792164|128.9009525|    17.652231|1584950745914|    NORMAL|
|20200323_0002382f...|     6.0|334283|35.1788961|128.9009774|    17.959301|1584950747893|    NORMAL|
|20200323_0002382f...|     6.0|334284|35.1785678|128.9009892|    18.114103|1584950749912|    NORMAL|
|20200323_0002382f...|     6.0|334285|35.1782373|128.9009905|    18.517464|1584950751918|    NORMAL|
|20200323_0002382f...|     6.0|334286|35.1779029|128.9009848|    18.757736|1584950753895|    NORMAL|
|20200323_0002382f...|     6.0|334287|35.1775606|128.9009817|    18.690615|1584950755918|    NORMAL|
|20200323_0002382f...|     6.0|334288|35.1772239|128.9009779|    18.897053|1584950757907|    NORMAL|
|20200323_0002382f...|     6.0|334289|35.1768813| 128.900973|    19.039146|1584950759911|    NORMAL|
|20200323_0002382f...|     6.0|334290|35.1765356|128.9009674|    19.413029|1584950761911|    NORMAL|
|20200323_0002382f...|     6.0|334291|35.1761825|128.9009632|    19.485622|1584950763906|    NORMAL|
|20200323_0002382f...|   7.666|334292|35.1758301|128.9009588|    19.015202|1584950765900|    NORMAL|
|20200323_0002382f...|    11.5|334293|35.1751323|128.9009449|    19.354715|1584950769897|    NORMAL|
|20200323_0002382f...|    10.0|334294|35.1747717|128.9009528|    19.520401|1584950771890|    NORMAL|
|20200323_0002382f...|     8.0|334295|35.1744119|128.9009413|    19.589897|1584950773905|    NORMAL|
|20200323_0002382f...|     6.4|334296|35.1740547|128.9009201|    19.528137|1584950775908|    NORMAL|
|20200323_0002382f...|     6.0|334297|35.1737124|128.9008734|     19.44111|1584950777908|    NORMAL|
|20200323_0002382f...|     6.0|334298|35.1733751|128.9008095|    19.584394|1584950779892|    NORMAL|
|20200323_0002382f...|     6.0|334299|35.1730259|128.9007299|    19.652367|1584950781911|    NORMAL|
|20200323_0002382f...|     6.0|334300|35.1726797|128.9006153|    19.384504|1584950783904|    NORMAL|
|20200323_0002382f...|     6.0|334301|35.1723468|128.9004803|    18.733656|1584950785908|    NORMAL|
|20200323_0002382f...|     6.0|334302|35.1720315|128.9003346|    18.165922|1584950787903|    NORMAL|
|20200323_0002382f...|     6.0|334303|35.1717389|128.9001596|    17.768667|1584950789909|    NORMAL|
|20200323_0002382f...|     6.0|334304|35.1714545|128.8999595|    18.282377|1584950791894|    NORMAL|
|20200323_0002382f...|     6.0|334305|35.1711669|128.8997346|     18.66398|1584950793907|    NORMAL|
|20200323_0002382f...|     6.0|334306|35.1708865|128.8994899|    19.008692|1584950795915|    NORMAL|
|20200323_0002382f...|     6.0|334307|   35.1706| 128.899238|    19.546421|1584950797903|    NORMAL|
|20200323_0002382f...|     6.0|334308| 35.170314|128.8989799|    19.805607|1584950799888|    NORMAL|
|20200323_0002382f...|     6.0|334309|35.1700274|128.8987166|    19.840778|1584950801913|    NORMAL|
|20200323_0002382f...|     6.0|334310|35.1697513|128.8984324|    20.294893|1584950803911|    NORMAL|
|20200323_0002382f...|   5.333|334311|35.1694634|128.8981551|    20.621765|1584950805900|    NORMAL|
|20200323_0002382f...|     4.4|334312|35.1691615|128.8978742|    20.979946|1584950807902|    NORMAL|
|20200323_0002382f...|   4.666|334313|35.1688587|128.8975964|    21.059507|1584950809899|    NORMAL|
|20200323_0002382f...|     5.6|334314|35.1685502|128.8973307|    20.928581|1584950811896|    NORMAL|
|20200323_0002382f...|   5.333|334315|35.1682391|128.8970668|     20.94441|1584950813895|    NORMAL|
|20200323_0002382f...|   4.666|334316|35.1679337|128.8967972|     20.91439|1584950815891|    NORMAL|
|20200323_0002382f...|     4.8|334317|35.1676245|128.8965371|    20.729874|1584950817903|    NORMAL|
|20200323_0002382f...|   5.333|334318|35.1673194|128.8962775|    20.742332|1584950819894|    NORMAL|
|20200323_0002382f...|     6.0|334319|35.1670132|128.8960185|    20.547045|1584950821902|    NORMAL|
|20200323_0002382f...|     6.0|334320|35.1667099|128.8957725|    20.160898|1584950823901|    NORMAL|
|20200323_0002382f...|     6.0|334321|35.1664065|128.8955331|    19.770319|1584950825919|    NORMAL|
|20200323_0002382f...|     6.0|334322|35.1661124|128.8953045|    19.199537|1584950827898|    NORMAL|
|20200323_0002382f...|     6.0|334323|35.1658354|128.8950929|     17.94294|1584950829893|    NORMAL|
|20200323_0002382f...|     6.0|334324| 35.165584| 128.894899|     16.11139|1584950831899|    NORMAL|
|20200323_0002382f...|   5.333|334325| 35.165363|128.8947187|     15.27745|1584950833873|    NORMAL|
|20200323_0002382f...|     4.4|334326|35.1650124|128.8944404|    16.452824|1584950836964|    NORMAL|
|20200323_0002382f...|   5.333|334327|35.1646525|128.8941541|    17.128288|1584950839897|    NORMAL|
|20200323_0002382f...|     6.0|334328|35.1645041|128.8940315|    17.468271|1584950840980|    NORMAL|
|20200323_0002382f...|     6.0|334329|35.1641243|128.8937123|    17.224302|1584950843907|    NORMAL|
|20200323_0002382f...|     6.0|334330| 35.163878|128.8934884|     17.27837|1584950845901|    NORMAL|
|20200323_0002382f...|     6.0|334331|35.1636416|128.8932281|    17.778208|1584950847895|    NORMAL|
|20200323_0002382f...|     6.0|334332|35.1634478|128.8929084|    17.687622|1584950849912|    NORMAL|
|20200323_0002382f...|     6.8|334333|35.1632968|128.8925679|    17.452509|1584950851930|    NORMAL|
|20200323_0002382f...|     6.8|334334|35.1632095|128.8921938|    17.137926|1584950853908|    NORMAL|
|20200323_0002382f...|     6.0|334335|35.1631147| 128.891829|    16.943184|1584950855908|    NORMAL|
|20200323_0002382f...|     5.2|334336|35.1630114|128.8914779|    16.535278|1584950857898|    NORMAL|
|20200323_0002382f...|     5.6|334337|35.1629133|128.8911403|    16.073637|1584950859910|    NORMAL|
|20200323_0002382f...|     4.8|334338|35.1628157|128.8908122|    15.863223|1584950861900|    NORMAL|
|20200323_0002382f...|   4.333|334339|35.1627198| 128.890489|    15.552539|1584950863887|    NORMAL|
|20200323_0002382f...|     4.0|334340|35.1626227|128.8901679|    15.513869|1584950865887|    NORMAL|
|20200323_0002382f...|     4.0|334341|35.1625234|128.8898473|    15.362636|1584950867921|    NORMAL|
|20200323_0002382f...|     4.0|334342|35.1624248|128.8895258|    15.355283|1584950869921|    NORMAL|
|20200323_0002382f...|     4.0|334343|35.1623226|128.8892089|    15.535705|1584950871916|    NORMAL|
|20200323_0002382f...|     4.0|334344|35.1621999|128.8888852|    16.225298|1584950873905|    NORMAL|
|20200323_0002382f...|     4.8|334345|35.1620507|128.8885576|    16.596487|1584950875951|    NORMAL|
|20200323_0002382f...|   5.333|334346|35.1618912|128.8882373|    17.292305|1584950877893|    NORMAL|
|20200323_0002382f...|     6.0|334347|35.1616943|128.8879261|    17.226515|1584950879965|    NORMAL|
|20200323_0002382f...|     6.0|334348|35.1614888|128.8876488|    17.766031|1584950881872|    NORMAL|
|20200323_0002382f...|     5.2|334349|35.1612516|128.8873632|      18.1515|1584950883896|    NORMAL|
|20200323_0002382f...|   5.333|334350|35.1609952| 128.887107|    18.261606|1584950885907|    NORMAL|
|20200323_0002382f...|     5.6|334351|35.1607248|128.8868637|    18.597336|1584950887893|    NORMAL|
|20200323_0002382f...|     6.0|334352|35.1604524|128.8866614|    17.760925|1584950889877|    NORMAL|
|20200323_0002382f...|     6.0|334353|35.1601717|128.8864932|    17.505617|1584950891871|    NORMAL|
|20200323_0002382f...|     6.0|334354|35.1598956|128.8863295|    17.281708|1584950893895|    NORMAL|
|20200323_0002382f...|     6.0|334355|35.1596252| 128.886163|    17.195656|1584950895874|    NORMAL|
|20200323_0002382f...|     6.0|334356|35.1593481|128.8859963|    17.246283|1584950897883|    NORMAL|
|20200323_0002382f...|     6.0|334357|35.1590642| 128.885849|    17.375826|1584950899878|    NORMAL|
|20200323_0002382f...|   6.333|334358|35.1587738|128.8857001|    17.623411|1584950901869|    NORMAL|
|20200323_0002382f...|     6.4|334359|35.1584694|128.8855583|    17.667116|1584950903942|    NORMAL|
|20200323_0002382f...|   6.333|334360|35.1581628|128.8854169|    18.336016|1584950905858|    NORMAL|
|20200323_0002382f...|     6.0|334361|35.1578436|128.8852786|     18.60704|1584950907859|    NORMAL|
|20200323_0002382f...|     6.0|334362|35.1575196|128.8851565|     18.53726|1584950909882|    NORMAL|
|20200323_0002382f...|     6.0|334363|35.1571977|128.8850396|    18.374443|1584950911887|    NORMAL|
|20200323_0002382f...|     6.0|334364|35.1568828|128.8849319|    18.070675|1584950913893|    NORMAL|
|20200323_0002382f...|     6.0|334365|35.1565691| 128.884826|    17.816261|1584950915905|    NORMAL|
|20200323_0002382f...|     6.0|334366| 35.156418|128.8847758|      17.6083|1584950916882|    NORMAL|
|20200323_0002382f...|     6.0|334367|35.1559673|128.8846224|    17.371534|1584950919887|    NORMAL|
|20200323_0002382f...|     6.0|334368|35.1556672|128.8845149|    17.125734|1584950921909|    NORMAL|
|20200323_0002382f...|     6.0|334369|35.1553754|128.8843786|    17.292732|1584950923901|    NORMAL|
|20200323_0002382f...|     6.0|334370|35.1550888|128.8842106|     17.45523|1584950925908|    NORMAL|
|20200323_0002382f...|     6.0|334371| 35.154819|128.8840134|    17.622404|1584950927868|    NORMAL|
|20200323_0002382f...|     6.0|334372|35.1545576|128.8837902|    17.427881|1584950929883|    NORMAL|
|20200323_0002382f...|     6.0|334373|35.1543123|128.8835444|     17.63785|1584950931882|    NORMAL|
|20200323_0002382f...|     6.0|334374|35.1540648|128.8832637|    18.528452|1584950933878|    NORMAL|
|20200323_0002382f...|     6.0|334375|35.1538115|128.8829806|     18.44091|1584950935954|    NORMAL|
|20200323_0002382f...|     6.0|334376|35.1535704|128.8827026|    19.109818|1584950937877|    NORMAL|
|20200323_0002382f...|     6.0|334377| 35.153328|128.8823986|    18.982475|1584950939896|    NORMAL|
|20200323_0002382f...|     6.0|334378|35.1530847|128.8821144|     19.11055|1584950941865|    NORMAL|
|20200323_0002382f...|     6.0|334379|35.1528294|128.8818424|    18.720802|1584950943866|    NORMAL|
|20200323_0002382f...|     6.0|334380| 35.152576| 128.881595|    17.627554|1584950945915|    NORMAL|
|20200323_0002382f...|     6.0|334381|35.1523488|128.8813654|    16.494455|1584950947864|    NORMAL|
|20200323_0002382f...|     6.0|334382|35.1521381|128.8811409|    15.468285|1584950949877|    NORMAL|
|20200323_0002382f...|     6.0|334383|35.1519282|128.8809286|      15.2345|1584950951862|    NORMAL|
|20200323_0002382f...|     6.0|334384|35.1517095|128.8807281|    15.102072|1584950953886|    NORMAL|
|20200323_0002382f...|     6.0|334385|35.1514852|128.8805253|    15.532347|1584950955878|    NORMAL|
|20200323_0002382f...|     6.0|334386|35.1512546|128.8803225|    15.877953|1584950957852|    NORMAL|
|20200323_0002382f...|     6.0|334387|35.1510163|128.8801171|    15.982894|1584950959911|    NORMAL|
|20200323_0002382f...|     6.0|334388|35.1507808|128.8799077|     16.21905|1584950961866|    NORMAL|
|20200323_0002382f...|     6.0|334389|35.1505549|128.8796952|    15.819313|1584950963856|    NORMAL|
|20200323_0002382f...|     6.0|334390|35.1503403|128.8794811|    15.302233|1584950965870|    NORMAL|
|20200323_0002382f...|     6.0|334391|35.1501174|128.8793075|    14.840217|1584950967862|    NORMAL|
|20200323_0002382f...|     6.0|334392|35.1499149|128.8791331|    13.420978|1584950969882|    NORMAL|
|20200323_0002382f...|     6.0|334393|35.1497432|128.8789919|    11.420471|1584950971885|    NORMAL|
|20200323_0002382f...|     6.0|334394|35.1495927|128.8788609|    10.258624|1584950973860|    NORMAL|
|20200323_0002382f...|     6.0|334395|35.1494708|128.8787439|     8.152573|1584950975874|    NORMAL|
|20200323_0002382f...|     6.0|334396|35.1493795|128.8786419|    6.6558943|1584950977857|    NORMAL|
|20200323_0002382f...|     6.0|334397| 35.149306|128.8785545|     5.372325|1584950979867|    NORMAL|
|20200323_0002382f...|     6.0|334398| 35.149242|128.8784848|     4.406151|1584950981897|    NORMAL|
|20200323_0002382f...|   6.666|334399|35.1491923|128.8784276|     3.049728|1584950983878|    NORMAL|
|20200323_0002382f...|     7.6|334400|35.1491892|128.8784182|  0.004903963|1584950985890|    NORMAL|
|20200323_0002382f...|     7.0|334401|35.1491999|128.8784225|  8.581081E-4|1584950987921|    NORMAL|
|20200323_0002382f...|   6.333|334402|35.1492018|128.8784232| 2.9312866E-4|1584950989863|    NORMAL|
|20200323_0002382f...|     6.0|334403|35.1492026|128.8784236|  4.788304E-5|1584950991898|    NORMAL|
|20200323_0002382f...|   6.555|334404|35.1492028|128.8784237| 4.9118084E-6|1584950993865|    NORMAL|
|20200323_0002382f...|   6.427|334405|35.1492028|128.8784237|  6.650352E-7|1584950995878|    NORMAL|
|20200323_0002382f...|   6.396|334406|35.1492028|128.8784237| 3.9656712E-7|1584950996885|    NORMAL|
|20200323_0002382f...|     6.0|334407|35.1492028|128.8784237| 1.0702981E-8|1584950999879|    NORMAL|
|20200323_0002382f...|    7.95|334408|35.1491931|128.8784154| 0.0011345391|1584951001852|    NORMAL|
|20200323_0002382f...|  11.649|334409|35.1491755|128.8783992| 5.6322705E-4|1584951003865|    NORMAL|
|20200323_0002382f...|  14.531|334410|35.1491686|128.8783929|  2.441936E-4|1584951005623|    NORMAL|
|20200323_0002382f...|   16.49|334411|35.1491625|128.8783876| 1.1929372E-4|1584951007867|    NORMAL|
|20200323_0002382f...|  17.542|334412|  35.14916|128.8783862| 3.4689692E-5|1584951009588|    NORMAL|
|20200323_0002382f...|  18.794|334413|35.1491584|128.8783853| 3.3947803E-5|1584951011413|    NORMAL|
|20200323_0002382f...|  20.748|334414|35.1491568|128.8783839| 3.7443424E-5|1584951013854|    NORMAL|
|20200323_0002382f...|  21.892|334415|35.1491564|128.8783831| 4.1642434E-5|1584951015609|    NORMAL|
|20200323_0002382f...|  23.758|334416|35.1491561|128.8783818| 2.1553682E-5|1584951017419|    NORMAL|
|20200323_0002382f...|  25.941|334417|35.1491564|128.8783806| 3.9865252E-5|1584951019897|    NORMAL|
|20200323_0002382f...|   25.57|334418| 35.149152|128.8783805|      2.27172|1584951021859|    NORMAL|
|20200323_0002382f...|  21.565|334419|35.1490976|128.8783593|    2.8908653|1584951023854|    NORMAL|
|20200323_0002382f...|  19.443|334420|35.1490724|128.8783493|    3.3768103|1584951024881|    NORMAL|
|20200323_0002382f...|  11.676|334421|35.1488871|128.8782062|     6.490355|1584951027883|    NORMAL|
|20200323_0002382f...|     8.0|334422| 35.148767|128.8780974|    7.7876296|1584951029888|    NORMAL|
|20200323_0002382f...|   7.666|334423|35.1486313| 128.877983|     8.498489|1584951031882|    NORMAL|
|20200323_0002382f...|     7.0|334424|35.1484911|128.8778737|     9.042175|1584951033855|    NORMAL|
|20200323_0002382f...|     6.0|334425|35.1483316| 128.877787|     9.523144|1584951035863|    NORMAL|
|20200323_0002382f...|     6.0|334426|35.1481725|128.8776668|    10.499552|1584951037862|    NORMAL|
|20200323_0002382f...|     6.0|334427|35.1479926|128.8775361|     11.50097|1584951039875|    NORMAL|
|20200323_0002382f...|   5.666|334428|35.1477995|128.8774099|    12.127625|1584951041858|    NORMAL|
|20200323_0002382f...|     5.0|334429|35.1475794|128.8772951|    13.300477|1584951043866|    NORMAL|
|20200323_0002382f...|   4.333|334430|35.1473406|128.8771865|    13.851177|1584951045852|    NORMAL|
|20200323_0002382f...|     4.0|334431|35.1470941|128.8770679|    14.308308|1584951047933|    NORMAL|
|20200323_0002382f...|     4.0|334432|35.1468486|  128.87694|    15.054508|1584951049879|    NORMAL|
|20200323_0002382f...|     4.0|334433|35.1465927| 128.876803|    15.167853|1584951051888|    NORMAL|
|20200323_0002382f...|     4.0|334434|35.1463295| 128.876669|     15.84004|1584951053878|    NORMAL|
|20200323_0002382f...|     4.0|334435| 35.146054|128.8765313|    16.227068|1584951055852|    NORMAL|
|20200323_0002382f...|     4.0|334436|35.1457786|128.8763888|    16.401943|1584951057866|    NORMAL|
|20200323_0002382f...|     4.0|334437|35.1455012|128.8762395|    16.946926|1584951059874|    NORMAL|
|20200323_0002382f...|     4.0|334438|35.1452109|128.8760828|     17.51969|1584951061847|    NORMAL|
|20200323_0002382f...|     4.0|334439|35.1449147|128.8759269|    17.717342|1584951063874|    NORMAL|
|20200323_0002382f...|     4.0|334440|35.1446171|128.8757713|    17.410265|1584951065910|    NORMAL|
|20200323_0002382f...|     4.0|334441|35.1443323| 128.875622|    17.162737|1584951067881|    NORMAL|
|20200323_0002382f...|     4.0|334442|35.1440452|128.8754775|    16.966974|1584951069873|    NORMAL|
|20200323_0002382f...|     4.0|334443|35.1437637|128.8753313|    16.816214|1584951071892|    NORMAL|
|20200323_0002382f...|     3.8|334444|35.1434923|128.8751875|    16.429632|1584951073865|    NORMAL|
|20200323_0002382f...|     3.8|334445|35.1432275|128.8750347|     16.16934|1584951075883|    NORMAL|
|20200323_0002382f...|     3.8|334446|35.1429667|128.8748981|    15.521912|1584951077868|    NORMAL|
|20200323_0002382f...|     4.0|334447|35.1427402|128.8747839|    13.315451|1584951079863|    NORMAL|
|20200323_0002382f...|     4.0|334448|35.1425224| 128.874673|    13.483388|1584951081846|    NORMAL|
|20200323_0002382f...|     4.0|334449| 35.142296|128.8745366|     13.94656|1584951083847|    NORMAL|
|20200323_0002382f...|     4.0|334450|35.1420715|128.8743978|    13.798893|1584951085904|    NORMAL|
|20200323_0002382f...|     4.0|334451|35.1418601|128.8742346|    14.040513|1584951087877|    NORMAL|
|20200323_0002382f...|     4.0|334452|35.1416447|128.8740665|    14.483525|1584951089868|    NORMAL|
|20200323_0002382f...|     4.0|334453|35.1414159|128.8738814|    15.482847|1584951091833|    NORMAL|
|20200323_0002382f...|   5.333|334454| 35.141167|128.8736853|     16.57568|1584951093846|    NORMAL|
|20200323_0002382f...|     6.8|334455|35.1409103|128.8734896|    16.498182|1584951095870|    NORMAL|
|20200323_0002382f...|     6.8|334456| 35.140647|128.8733151|    16.528961|1584951097858|    NORMAL|
|20200323_0002382f...|     6.4|334457|35.1403984|128.8731206|    15.812897|1584951099883|    NORMAL|
|20200323_0002382f...|     6.0|334458|35.1401727|128.8729182|    15.568013|1584951101852|    NORMAL|
|20200323_0002382f...|     6.0|334459|35.1399504|128.8727052|    15.293067|1584951103928|    NORMAL|
|20200323_0002382f...|     5.2|334460| 35.139729| 128.872484|    16.323051|1584951105868|    NORMAL|
|20200323_0002382f...|   4.666|334461|35.1394931|128.8722447|     17.03658|1584951107842|    NORMAL|
|20200323_0002382f...|   4.666|334462|35.1392505|128.8720055|     17.21084|1584951109877|    NORMAL|
|20200323_0002382f...|     5.0|334463|35.1391233|128.8718887|    17.523052|1584951110866|    NORMAL|
|20200323_0002382f...|     4.8|334464|35.1387408|128.8715269|    17.543718|1584951113921|    NORMAL|
|20200323_0002382f...|   4.666|334465|35.1385102|128.8712622|    18.067291|1584951115845|    NORMAL|
|20200323_0002382f...|   4.666|334466|35.1383953|128.8711207|    17.886696|1584951116858|    NORMAL|
|20200323_0002382f...|     5.0|334467|35.1380603|128.8706985|    17.984468|1584951119842|    NORMAL|
|20200323_0002382f...|     4.4|334468|35.1378511|128.8703961|    17.311981|1584951121954|    NORMAL|
|20200323_0002382f...|     4.0|334469|35.1376501|128.8700981|    17.758987|1584951123894|    NORMAL|
|20200323_0002382f...|     4.0|334470|35.1374581|128.8697922|    17.720203|1584951125859|    NORMAL|
|20200323_0002382f...|     4.0|334471|35.1372683|128.8694843|    17.331915|1584951127874|    NORMAL|
|20200323_0002382f...|     4.0|334472|35.1370841| 128.869175|    17.295324|1584951129845|    NORMAL|
|20200323_0002382f...|   3.983|334473|35.1369043|128.8688622|     17.07136|1584951131865|    NORMAL|
|20200323_0002382f...|    3.98|334474|35.1367293|128.8685532|    17.127687|1584951133841|    NORMAL|
|20200323_0002382f...|     4.0|334475|35.1365608|128.8682396|    16.885326|1584951135858|    NORMAL|
|20200323_0002382f...|     4.0|334476|35.1363903|128.8679291|    16.962996|1584951137859|    NORMAL|
|20200323_0002382f...|     3.8|334477|35.1362171|128.8676123|    17.160534|1584951139864|    NORMAL|
|20200323_0002382f...|    3.65|334478|35.1360527|128.8672969|    17.381527|1584951141842|    NORMAL|
|20200323_0002382f...|    3.56|334479|35.1358911| 128.866969|    17.393515|1584951143841|    NORMAL|
|20200323_0002382f...|     3.8|334480|35.1357302|128.8666377|     17.28803|1584951145876|    NORMAL|
|20200323_0002382f...|     4.0|334481|35.1355638|128.8663103|    17.354015|1584951147877|    NORMAL|
|20200323_0002382f...|     4.0|334482|35.1353979|128.8659931|    16.985104|1584951149872|    NORMAL|
|20200323_0002382f...|     4.0|334483|35.1352335|128.8656831|    16.544281|1584951151904|    NORMAL|
|20200323_0002382f...|     4.0|334484|35.1350828|128.8653766|     16.62535|1584951153841|    NORMAL|
